zipcode,cbsacode
79901,21340
79902,21340
79903,21340
79904,21340
79905,21340
79906,21340
79907,21340
79908,21340
79910,21340
79911,21340
79912,21340
79913,21340
79914,21340
79915,21340
79916,21340
79917,21340
79918,21340
79922,21340
79923,21340
79924,21340
79925,21340
79926,21340
79927,21340
79928,21340
79929,21340
79930,21340
79931,21340
79932,21340
79934,21340
79935,21340
79936,21340
79937,21340
79938,21340
79940,21340
79941,21340
79942,21340
79943,21340
79944,21340
79945,21340
79946,21340
79947,21340
79948,21340
79949,21340
79950,21340
79951,21340
79952,21340
79953,21340
79954,21340
79955,21340
79968,21340
79995,21340
79996,21340
79997,21340
80001,19740
80002,19740
80003,19740
80004,19740
80005,19740
80006,19740
80007,19740
80010,19740
80011,19740
80012,19740
80013,19740
80014,19740
80015,19740
80016,19740
80017,19740
80018,19740
80019,19740
80020,19740
80021,19740
80022,19740
80023,19740
80024,19740
80025,14500
80026,14500
80027,14500
80030,19740
80031,19740
80033,19740
80034,19740
80035,19740
80036,19740
80037,19740
80038,19740
80040,19740
80041,19740
80042,19740
80044,19740
80045,19740
80046,19740
80047,19740
80101,19740
80102,19740
80103,19740
80104,19740
80105,19740
80106,17820
80107,19740
80108,19740
80109,19740
80110,19740
80111,19740
80112,19740
80113,19740
80116,19740
80117,19740
80118,19740
80120,19740
80121,19740
80122,19740
80123,19740
80124,19740
80125,19740
80126,19740
80127,19740
80128,19740
80129,19740
80130,19740
80131,19740
80132,17820
80133,17820
80134,19740
80135,19740
80136,19740
80137,19740
80138,19740
80150,19740
80151,19740
80155,19740
80160,19740
80161,19740
80162,19740
80163,19740
80165,19740
80166,19740
80201,19740
80202,19740
80203,19740
80204,19740
80205,19740
80206,19740
80207,19740
80208,19740
80209,19740
80210,19740
80211,19740
80212,19740
80214,19740
80215,19740
80216,19740
80217,19740
80218,19740
80219,19740
80220,19740
80221,19740
80222,19740
80223,19740
80224,19740
80225,19740
80226,19740
80227,19740
80228,19740
80229,19740
80230,19740
80231,19740
80232,19740
80233,19740
80234,19740
80235,19740
80236,19740
80237,19740
80238,19740
80239,19740
80241,19740
80243,19740
80246,19740
80247,19740
80248,19740
80249,19740
80250,19740
80251,19740
80256,19740
80257,19740
80259,19740
80260,19740
80261,19740
80263,19740
80264,19740
80265,19740
80266,19740
80271,19740
80273,19740
80274,19740
80281,19740
80290,19740
80291,19740
80293,19740
80294,19740
80299,19740
80301,14500
80302,14500
80303,14500
80304,14500
80305,14500
80306,14500
80307,14500
80308,14500
80309,14500
80310,14500
80314,14500
80401,19740
80402,19740
80403,19740
80419,19740
80420,19740
80421,19740
80422,19740
80423,20780
80424,14720
80425,19740
80426,20780
80427,19740
80428,44460
80429,99999
80430,99999
80432,19740
80433,19740
80434,99999
80435,14720
80436,19740
80437,19740
80438,19740
80439,19740
80440,19740
80442,99999
80443,14720
80444,19740
80446,99999
80447,99999
80448,19740
80449,19740
80451,99999
80452,19740
80453,19740
80454,19740
80455,14500
80456,19740
80457,19740
80459,99999
80461,99999
80463,44460
80465,19740
80466,14500
80467,44460
80468,99999
80469,44460
80470,19740
80471,14500
80473,99999
80474,19740
80475,19740
80476,19740
80477,44460
80478,99999
80479,44460
80480,99999
80481,14500
80482,99999
80483,44460
80487,44460
80497,14720
80498,14720
80501,14500
80502,14500
80503,14500
80504,14500
80510,14500
80511,22660
80512,22660
80513,22660
80514,24540
80515,22660
80516,24540
80517,22660
80520,24540
80521,22660
80522,22660
80523,22660
80524,22660
80525,22660
80526,22660
80527,22660
80528,22660
80530,24540
80532,22660
80533,14500
80534,24540
80535,22660
80536,22660
80537,22660
80538,22660
80539,22660
80540,14500
80541,22660
80542,24540
80543,24540
80544,14500
80545,22660
80546,24540
80547,22660
80549,22660
80550,24540
80551,24540
80553,22660
80601,19740
80602,19740
80603,24540
80610,24540
80611,24540
80612,24540
80614,19740
80615,24540
80620,24540
80621,24540
80622,24540
80623,24540
80624,24540
80631,24540
80632,24540
80633,24540
80634,24540
80638,24540
80639,24540
80640,19740
80642,24540
80643,24540
80644,24540
80645,24540
80646,24540
80648,24540
80649,22820
80650,24540
80651,24540
80652,24540
80653,22820
80654,22820
80701,22820
80705,22820
80720,99999
80721,99999
80722,44540
80723,22820
80726,44540
80727,99999
80728,44540
80729,24540
80731,99999
80732,24540
80733,22820
80734,99999
80735,99999
80736,44540
80737,99999
80740,99999
80741,44540
80742,24540
80743,99999
80744,99999
80745,44540
80746,99999
80747,44540
80749,99999
80750,22820
80751,44540
80754,24540
80755,99999
80757,99999
80758,99999
80759,99999
80801,99999
80802,99999
80804,99999
80805,99999
80807,99999
80808,17820
80809,17820
80810,99999
80812,99999
80813,17820
80814,17820
80815,99999
80816,17820
80817,17820
80818,99999
80819,17820
80820,19740
80821,99999
80822,99999
80823,99999
80824,99999
80825,99999
80826,99999
80827,19740
80828,99999
80829,17820
80830,19740
80831,17820
80832,17820
80833,17820
80834,99999
80835,19740
80836,99999
80840,17820
80841,17820
80860,17820
80861,99999
80862,99999
80863,17820
80864,17820
80866,17820
80901,17820
80902,17820
80903,17820
80904,17820
80905,17820
80906,17820
80907,17820
80908,17820
80909,17820
80910,17820
80911,17820
80912,17820
80913,17820
80914,17820
80915,17820
80916,17820
80917,17820
80918,17820
80919,17820
80920,17820
80921,17820
80922,17820
80923,17820
80924,17820
80925,17820
80926,17820
80927,17820
80928,17820
80929,17820
80930,17820
80931,17820
80932,17820
80933,17820
80934,17820
80935,17820
80936,17820
80937,17820
80938,17820
80939,17820
80941,17820
80942,17820
80946,17820
80947,17820
80949,17820
80950,17820
80951,17820
80960,17820
80962,17820
80970,17820
80977,17820
80997,17820
81001,39380
81002,39380
81003,39380
81004,39380
81005,39380
81006,39380
81007,39380
81008,39380
81009,39380
81010,39380
81011,39380
81012,39380
81019,39380
81020,99999
81021,99999
81022,39380
81023,39380
81024,99999
81025,39380
81027,99999
81029,99999
81030,99999
81033,99999
81034,99999
81036,99999
81039,99999
81040,99999
81041,99999
81043,99999
81044,99999
81045,99999
81046,99999
81047,99999
81049,99999
81050,99999
81052,99999
81054,99999
81055,99999
81057,99999
81058,99999
81059,99999
81062,99999
81063,99999
81064,99999
81067,99999
81069,39380
81071,99999
81073,99999
81076,99999
81077,99999
81081,99999
81082,99999
81084,99999
81087,99999
81089,99999
81090,99999
81091,99999
81092,99999
81101,99999
81102,99999
81120,99999
81121,99999
81122,20420
81123,99999
81124,99999
81125,99999
81126,99999
81128,99999
81129,99999
81130,99999
81131,99999
81132,99999
81133,99999
81135,99999
81136,99999
81137,20420
81138,99999
81140,99999
81141,99999
81143,99999
81144,99999
81146,99999
81147,99999
81148,99999
81149,99999
81151,99999
81152,99999
81154,99999
81155,99999
81157,99999
81201,99999
81210,99999
81211,99999
81212,15860
81215,15860
81220,99999
81221,15860
81222,15860
81223,15860
81224,99999
81225,99999
81226,15860
81227,99999
81228,99999
81230,99999
81231,99999
81232,15860
81233,15860
81235,99999
81236,99999
81237,99999
81239,99999
81240,15860
81241,99999
81242,99999
81243,99999
81244,15860
81248,99999
81251,99999
81252,99999
81253,99999
81290,15860
81301,20420
81302,20420
81303,20420
81320,99999
81321,99999
81323,99999
81324,99999
81325,99999
81326,20420
81327,99999
81328,99999
81329,20420
81330,99999
81331,99999
81332,99999
81334,99999
81335,99999
81401,33940
81402,33940
81403,33940
81410,99999
81411,33940
81413,99999
81414,99999
81415,99999
81416,99999
81418,99999
81419,99999
81420,99999
81422,33940
81423,99999
81424,33940
81425,33940
81426,99999
81427,33940
81428,99999
81429,33940
81430,99999
81431,33940
81432,99999
81433,99999
81434,99999
81435,99999
81501,24300
81502,24300
81503,24300
81504,24300
81505,24300
81506,24300
81507,24300
81520,24300
81521,24300
81522,24300
81523,24300
81524,24300
81525,24300
81526,24300
81527,24300
81601,24060
81602,24060
81610,18780
81611,24060
81612,24060
81615,24060
81620,20780
81621,24060
81623,24060
81624,24300
81625,18780
81630,24300
81631,20780
81632,20780
81633,18780
81635,24060
81637,20780
81638,18780
81639,44460
81640,18780
81641,99999
81642,24060
81643,24300
81645,20780
81646,24300
81647,24060
81648,99999
81649,20780
81650,24060
81652,24060
81653,18780
81654,24060
81655,20780
81656,24060
81657,20780
81658,20780
82001,16940
82002,16940
82003,16940
82005,16940
82007,16940
82009,16940
82010,16940
82050,16940
82051,29660
82052,29660
82053,16940
82054,16940
82055,29660
82058,29660
82059,16940
82060,16940
82061,16940
82063,29660
82070,29660
82071,29660
82072,29660
82073,29660
82081,16940
82082,16940
82083,99999
82084,29660
82190,99999
82201,99999
82210,99999
82212,99999
82213,99999
82214,99999
82215,99999
82217,99999
82218,99999
82219,99999
82221,99999
82222,99999
82223,99999
82224,99999
82225,99999
82227,99999
82229,99999
82240,99999
82242,99999
82243,99999
82244,99999
82301,99999
82310,40180
82321,99999
82322,40540
82323,99999
82324,99999
82325,99999
82327,99999
82329,29660
82331,99999
82332,99999
82334,99999
82335,99999
82336,40540
82401,99999
82410,99999
82411,99999
82412,99999
82414,99999
82420,99999
82421,99999
82422,99999
82423,99999
82426,99999
82428,99999
82430,99999
82431,99999
82432,99999
82433,99999
82434,99999
82435,99999
82440,99999
82441,99999
82442,99999
82443,99999
82450,99999
82501,40180
82510,40180
82512,40180
82513,40180
82514,40180
82515,40180
82516,40180
82520,40180
82523,40180
82524,40180
82601,16220
82602,16220
82604,16220
82605,16220
82609,16220
82615,99999
82620,16220
82630,16220
82633,99999
82635,16220
82636,16220
82637,99999
82638,40180
82639,99999
82640,99999
82642,40180
82643,16220
82644,16220
82646,16220
82648,16220
82649,40180
82701,99999
82710,99999
82711,99999
82712,99999
82714,23940
82715,99999
82716,23940
82718,23940
82720,99999
82721,99999
82723,99999
82725,23940
82727,23940
82729,99999
82730,99999
82731,23940
82732,23940
82801,43260
82831,43260
82832,43260
82833,43260
82834,99999
82835,43260
82836,43260
82837,43260
82838,43260
82839,43260
82840,99999
82842,43260
82844,43260
82845,43260
82901,40540
82902,40540
82922,99999
82923,99999
82925,99999
82929,40540
82930,21740
82931,21740
82932,40540
82933,21740
82934,40540
82935,40540
82936,21740
82937,21740
82939,21740
82941,99999
82942,40540
82943,40540
82944,21740
82945,40540
83001,27220
83002,27220
83011,27220
83012,27220
83013,27220
83014,27220
83025,27220
83101,99999
83110,99999
83111,99999
83112,99999
83113,99999
83114,99999
83115,99999
83116,99999
83118,99999
83119,99999
83120,99999
83122,99999
83123,99999
83124,99999
83126,99999
83127,99999
83128,99999
83201,38540
83202,38540
83203,13940
83204,38540
83205,38540
83206,38540
83209,38540
83210,13940
83211,99999
83212,99999
83213,26820
83214,38540
83215,13940
83217,99999
83218,13940
83220,99999
83221,13940
83223,99999
83226,99999
83227,99999
83228,30860
83229,99999
83232,30860
83233,99999
83234,38540
83235,99999
83236,13940
83237,30860
83238,99999
83239,99999
83241,99999
83243,99999
83244,26820
83245,38540
83246,38540
83250,38540
83251,99999
83252,99999
83253,99999
83254,99999
83255,26820
83256,13940
83261,99999
83262,13940
83263,30860
83271,99999
83272,99999
83274,13940
83276,99999
83277,13940
83278,99999
83281,38540
83283,30860
83285,26820
83286,30860
83287,99999
83301,46300
83302,46300
83303,46300
83311,15420
83312,15420
83313,25200
83314,99999
83316,46300
83318,15420
83320,25200
83321,46300
83322,25200
83323,15420
83324,25200
83325,46300
83327,25200
83328,46300
83330,99999
83332,99999
83333,25200
83334,46300
83335,46300
83336,15420
83337,99999
83338,46300
83340,25200
83341,46300
83342,15420
83343,15420
83344,46300
83346,15420
83347,15420
83348,25200
83349,25200
83350,15420
83352,25200
83353,25200
83354,25200
83355,99999
83401,26820
83402,26820
83403,26820
83404,26820
83405,26820
83406,26820
83414,27220
83420,39940
83421,39940
83422,27220
83423,99999
83424,27220
83425,26820
83427,26820
83428,26820
83429,39940
83431,26820
83433,39940
83434,26820
83435,26820
83436,39940
83438,39940
83440,39940
83441,39940
83442,26820
83443,26820
83444,26820
83445,39940
83446,99999
83448,39940
83449,26820
83450,26820
83451,39940
83452,27220
83454,26820
83455,27220
83460,39940
83462,99999
83463,99999
83464,99999
83465,99999
83466,99999
83467,99999
83468,99999
83469,99999
83501,30300
83520,99999
83522,99999
83523,99999
83524,30300
83525,99999
83526,99999
83530,99999
83533,99999
83535,30300
83536,99999
83537,34140
83539,99999
83540,30300
83541,30300
83542,99999
83543,99999
83544,99999
83545,30300
83546,99999
83547,99999
83548,99999
83549,99999
83552,99999
83553,99999
83554,99999
83555,99999
83602,14260
83604,14260
83605,14260
83606,14260
83607,14260
83610,99999
83611,99999
83612,99999
83615,99999
83616,14260
83617,14260
83619,36620
83622,14260
83623,34300
83624,14260
83626,14260
83627,34300
83628,14260
83629,14260
83630,14260
83631,14260
83632,99999
83633,34300
83634,14260
83635,99999
83636,14260
83637,14260
83638,99999
83639,14260
83641,14260
83642,14260
83643,99999
83644,14260
83645,99999
83646,14260
83647,34300
83648,34300
83650,14260
83651,14260
83653,14260
83654,99999
83655,36620
83656,14260
83657,14260
83660,14260
83661,36620
83666,14260
83669,14260
83670,14260
83671,99999
83672,99999
83676,14260
83677,99999
83680,14260
83686,14260
83687,14260
83701,14260
83702,14260
83703,14260
83704,14260
83705,14260
83706,14260
83707,14260
83708,14260
83709,14260
83711,14260
83712,14260
83713,14260
83714,14260
83715,14260
83716,14260
83717,14260
83719,14260
83720,14260
83724,14260
83725,14260
83728,14260
83729,14260
83735,14260
83801,17660
83802,99999
83803,17660
83804,41760
83805,99999
83806,34140
83808,99999
83809,41760
83810,17660
83811,41760
83812,99999
83813,41760
83814,17660
83815,17660
83816,17660
83821,41760
83822,41760
83823,34140
83824,99999
83825,41760
83826,99999
83827,99999
83830,99999
83832,34140
83833,17660
83834,34140
83835,17660
83836,41760
83837,99999
83839,99999
83840,41760
83841,41760
83842,17660
83843,34140
83844,34140
83845,99999
83846,99999
83847,99999
83848,41760
83849,99999
83850,99999
83851,99999
83852,41760
83853,99999
83854,17660
83855,34140
83856,41760
83857,34140
83858,17660
83860,41760
83861,99999
83864,41760
83865,41760
83866,99999
83867,99999
83868,99999
83869,17660
83870,99999
83871,34140
83872,34140
83873,99999
83874,99999
83876,17660
83877,17660
84001,99999
84002,99999
84003,39340
84004,39340
84005,39340
84006,41620
84007,99999
84008,46860
84009,41620
84010,36260
84011,36260
84013,39340
84014,36260
84015,36260
84016,36260
84017,44920
84018,36260
84020,41620
84021,99999
84022,41620
84023,99999
84024,44920
84025,36260
84026,46860
84027,99999
84028,99999
84029,41620
84031,99999
84032,25720
84033,25720
84034,41620
84035,46860
84036,25720
84037,36260
84038,99999
84039,46860
84040,36260
84041,36260
84042,39340
84043,39340
84044,41620
84045,39340
84046,99999
84047,41620
84049,25720
84050,36260
84051,99999
84052,99999
84053,99999
84054,36260
84055,44920
84056,36260
84057,39340
84058,39340
84059,39340
84060,44920
84061,44920
84062,39340
84063,46860
84064,99999
84065,41620
84066,99999
84067,36260
84068,44920
84069,41620
84070,41620
84071,41620
84072,99999
84073,99999
84074,41620
84075,36260
84076,46860
84078,46860
84079,46860
84080,41620
84081,41620
84082,25720
84083,41620
84084,41620
84085,46860
84086,99999
84087,36260
84088,41620
84089,36260
84090,41620
84091,41620
84092,41620
84093,41620
84094,41620
84095,41620
84096,41620
84097,39340
84098,44920
84101,41620
84102,41620
84103,41620
84104,41620
84105,41620
84106,41620
84107,41620
84108,41620
84109,41620
84110,41620
84111,41620
84112,41620
84113,41620
84114,41620
84115,41620
84116,41620
84117,41620
84118,41620
84119,41620
84120,41620
84121,41620
84122,41620
84123,41620
84124,41620
84125,41620
84126,41620
84127,41620
84128,41620
84129,41620
84132,41620
84133,41620
84134,41620
84138,41620
84139,41620
84141,41620
84143,41620
84148,41620
84150,41620
84151,41620
84152,41620
84157,41620
84158,41620
84165,41620
84170,41620
84171,41620
84180,41620
84184,41620
84190,41620
84199,41620
84201,36260
84301,36260
84302,36260
84304,30860
84305,30860
84306,36260
84307,36260
84308,30860
84309,36260
84310,36260
84311,36260
84312,36260
84313,36260
84314,36260
84315,36260
84316,36260
84317,36260
84318,30860
84319,30860
84320,30860
84321,30860
84322,30860
84323,30860
84324,36260
84325,30860
84326,30860
84327,30860
84328,30860
84329,36260
84330,36260
84331,36260
84332,30860
84333,30860
84334,36260
84335,30860
84336,36260
84337,36260
84338,30860
84339,30860
84340,36260
84341,30860
84401,36260
84402,36260
84403,36260
84404,36260
84405,36260
84407,36260
84408,36260
84409,36260
84412,36260
84414,36260
84415,36260
84501,39220
84510,99999
84511,99999
84512,99999
84513,99999
84515,99999
84516,99999
84518,99999
84520,39220
84521,99999
84522,99999
84523,99999
84525,99999
84526,39220
84528,99999
84529,39220
84530,99999
84531,99999
84532,99999
84533,99999
84534,99999
84535,99999
84536,99999
84537,99999
84539,39220
84540,99999
84542,39220
84601,39340
84602,39340
84603,39340
84604,39340
84605,39340
84606,39340
84620,99999
84621,99999
84622,99999
84623,99999
